,t_id,pais,idioma
3355,7551,Algeria,English
3356,8754,Nigeria,English
3357,5154,Myanmar,English
3358,9170,Myanmar,English
3359,3894,Iran,English
3360,8344,Egypt,English
3361,8656,Colombia,English
3362,749,Uganda,English
3363,9488,Indonesia,English
3364,2412,Indonesia,English
3365,7800,Kenya,English
3366,9719,Tanzania,English
3367,3659,India,English
3368,513,Philippines,English
3369,4859,Russia,English
3370,9351,India,English
3371,9600,Sudan,English
3372,5248,United States,English
3373,2851,Pakistan,English
3374,5915,India,English
3375,10209,Ethiopia,English
3376,4453,Philippines,English
3377,8035,South Africa,English
3378,5213,Colombia,English
3379,4762,Indonesia,English
3380,7664,Sudan,English
3381,5461,Ukraine,English
3382,2267,Tanzania,English
3383,793,Nigeria,English
3384,2923,Bangladesh,English
3385,6419,Thailand,English
3386,10409,Iran,English
3387,5825,South Africa,English
3388,5014,Nigeria,English
3389,1778,Brazil,English
3390,5605,Nigeria,English
3391,4269,Mexico,English
3392,9213,South Korea,English
3393,921,Indonesia,English
3394,9879,Ukraine,English
3395,4895,Russia,English
3396,655,Sudan,English
3397,2024,Indonesia,English
3398,10098,Vietnam,English
3399,866,United States,English
3400,3009,France,English
3401,1213,Tanzania,English
3402,7442,United Kingdom,English
3403,4782,Bangladesh,English
3404,2698,DR Congo,English
3405,8718,Germany,English
3406,1090,Argentina,English
3407,7197,Uganda,English
3408,627,Myanmar,English
3409,8679,Nigeria,English
3410,4481,Italy,English
3411,8091,South Africa,English
3412,3269,South Africa,English
3413,9955,Algeria,English
3414,6631,Ethiopia,English
3415,4496,Argentina,English
3416,8277,Spain,English
3417,8137,Algeria,English
3418,1099,Algeria,English
3419,6543,South Africa,English
3420,1808,Tanzania,English
3421,44,Uganda,English
3422,10189,India,English
3423,8268,Thailand,English
3424,2531,Bangladesh,English
3425,7397,United Kingdom,English
3426,3775,Algeria,English
3427,3613,Bangladesh,English
3428,8386,Turkey,English
3429,2286,Japan,English
3430,5609,Pakistan,English
3431,3619,Ethiopia,English
3432,10484,Pakistan,English
3433,4792,United Kingdom,English
3434,2472,United States,English
3435,10317,Russia,English
3436,5765,Spain,English
3437,1591,Uganda,English
3438,5395,DR Congo,English
3439,699,France,English
3440,5072,Ukraine,English
3441,10288,India,English
3442,7687,Algeria,English
3443,1998,France,English
3444,1621,South Africa,English
3445,5301,Brazil,English
3446,100,Italy,English
3447,7798,Thailand,English
3448,2985,Bangladesh,English
3449,10281,Iran,English
3450,1028,Egypt,English
3451,4448,Philippines,English
3452,3765,Uganda,English
3453,4254,Thailand,English
3454,1340,Vietnam,English
3455,4947,United Kingdom,English
3456,9694,Kenya,English
3457,6067,Nigeria,English
3458,270,Ukraine,English
3459,234,South Korea,English
3460,3505,Sudan,English
3461,1949,Nigeria,English
3462,3235,DR Congo,English
3463,2900,Argentina,English
3464,8932,Japan,English
3465,623,Argentina,English
3466,9609,United Kingdom,English
3467,6738,Argentina,English
3468,4840,Uganda,English
3469,8926,South Korea,English
3470,5857,Mexico,English
3471,2361,Egypt,English
3472,4394,Sudan,English
3473,354,Ukraine,English
3474,6500,Spain,English
3475,7265,France,English
3476,307,Spain,English
3477,4374,Sudan,English
3478,3624,Indonesia,English
3479,9907,Turkey,English
3480,8014,DR Congo,English
3481,110,South Africa,English
3482,7428,Ethiopia,English
3483,10287,Ukraine,English
3484,2175,Uganda,English
3485,272,Algeria,English
3486,8563,Vietnam,English
3487,8334,DR Congo,English
3488,2048,Turkey,English
3489,1751,Ethiopia,English
3490,7350,France,English
3491,5362,Egypt,English
3492,1643,Russia,English
3493,8016,India,English
3494,6876,Turkey,English
3495,2540,United Kingdom,English
3496,4256,Vietnam,English
3497,4660,India,English
3498,4075,Bangladesh,English
3499,8921,Thailand,English
3500,1818,China,English
3501,3696,Brazil,English
3502,1614,Iran,English
3503,10091,Tanzania,English
3504,4768,Colombia,English
3505,140,United States,English
3506,3193,South Africa,English
3507,3564,Uganda,English
3508,5457,Algeria,English
3509,1352,Philippines,English
3510,10419,Argentina,English
3511,8240,DR Congo,English
3512,2158,Nigeria,English
3513,5433,France,English
3514,10006,Pakistan,English
3515,9985,Brazil,English
3516,2729,Thailand,English
3517,8217,Algeria,English
3518,1715,Argentina,English
3519,2773,Bangladesh,English
3520,3733,Philippines,English
3521,2722,Pakistan,English
3522,1161,Algeria,English
3523,683,France,English
3524,7548,Colombia,English
3525,481,Thailand,English
3526,1917,United States,English
3527,10258,Japan,English
3528,3141,Colombia,English
3529,7650,Thailand,English
3530,1021,China,English
3531,10452,Turkey,English
3532,1358,Ukraine,English
3533,9288,Pakistan,English
3534,79,Pakistan,English
3535,5676,Uganda,English
3536,8532,United Kingdom,English
3537,6268,Egypt,English
3538,4659,Sudan,English
3539,1549,Vietnam,English
3540,6322,Argentina,English
3541,4912,Spain,English
3542,5052,Indonesia,English
3543,6757,Tanzania,English
3544,1384,Argentina,English
3545,7845,Philippines,English
3546,4685,Bangladesh,English
3547,3810,Turkey,English
3548,5946,Philippines,English
3549,8161,France,English
3550,2326,South Korea,English
3551,3692,Ukraine,English
3552,4450,South Africa,English
3553,4002,Ethiopia,English
3554,6409,Iran,English
3555,298,Argentina,English
3556,1225,France,English
3557,919,United States,English
3558,9415,Myanmar,English
3559,3128,Germany,English
3560,7328,India,English
3561,9900,Algeria,English
3562,3175,Pakistan,English
3563,2655,Uganda,English
3564,1561,South Korea,English
3565,5949,Sudan,English
3566,1720,Thailand,English
3567,1618,Argentina,English
3568,2244,United States,English
3569,2648,Turkey,English
3570,7857,Bangladesh,English
3571,5139,Uganda,English
3572,7495,South Korea,English
3573,796,United Kingdom,English
3574,7451,Pakistan,English
3575,9916,Argentina,English
3576,4560,South Korea,English
3577,9368,Japan,English
3578,2738,Mexico,English
3579,3109,Philippines,English
3580,4383,Brazil,English
3581,8687,Indonesia,English
3582,320,Iran,English
3583,1319,DR Congo,English
3584,4940,France,English
3585,8381,Argentina,English
3586,7369,United Kingdom,English
3587,3842,Brazil,English
3588,3151,Nigeria,English
3589,2826,China,English
3590,7528,South Korea,English
3591,3232,Indonesia,English
3592,1914,South Korea,English
3593,6764,United Kingdom,English
3594,4280,Algeria,English
3595,1198,Uganda,English
3596,6064,Italy,English
3597,5368,Thailand,English
3598,6054,Russia,English
3599,675,Vietnam,English
3600,3562,DR Congo,English
3601,4278,South Korea,English
3602,3055,Thailand,English
3603,2862,Iran,English
3604,9012,Ukraine,English
3605,5079,Brazil,English
3606,4231,India,English
3607,6321,Italy,English
3608,3935,Egypt,English
3609,695,Kenya,English
3610,1840,Bangladesh,English
3611,1982,Uganda,English
3612,201,Thailand,English
3613,6147,Philippines,English
3614,2104,Germany,English
3615,3527,Thailand,English
3616,4443,Tanzania,English
3617,7581,France,English
3618,2372,Ethiopia,English
3619,6112,Pakistan,English
3620,2958,Japan,English
3621,9446,DR Congo,English
3622,1440,Italy,English
3623,7497,Colombia,English
3624,9274,Turkey,English
3625,4684,Tanzania,English
3626,8477,United Kingdom,English
3627,3184,South Korea,English
3628,2887,Uganda,English
3629,2610,Iran,English
3630,2288,Tanzania,English
3631,412,Tanzania,English
3632,6068,Colombia,English
3633,1673,Ethiopia,English
3634,1458,Spain,English
3635,9989,Algeria,English
3636,3387,Turkey,English
3637,3294,Philippines,English
3638,4954,France,English
3639,3728,Japan,English
3640,9632,Italy,English
3641,7048,Myanmar,English
3642,9070,Brazil,English
3643,9157,Ethiopia,English
3644,6392,Pakistan,English
3645,9668,Argentina,English
3646,3907,United Kingdom,English
3647,8221,South Korea,English
3648,7071,Thailand,English
3649,4025,Vietnam,English
3650,2067,Thailand,English
3651,1371,Bangladesh,English
3652,10344,India,English
3653,1926,Ethiopia,English
3654,7657,Turkey,English
3655,9800,Turkey,English
3656,6599,Italy,English
3657,8588,Ethiopia,English
3658,2535,DR Congo,English
3659,9972,China,English
3660,2466,South Africa,English
3661,5158,Brazil,English
3662,8557,United Kingdom,English
3663,2282,Kenya,English
3664,5053,France,English
3665,1515,Pakistan,English
3666,4445,Colombia,English
3667,2315,Brazil,English
3668,6454,Philippines,English
3669,4213,Myanmar,English
3670,372,United Kingdom,English
3671,826,India,English
3672,54,Vietnam,English
3673,8020,Ukraine,English
3674,4022,Italy,English
3675,3407,Pakistan,English
3676,6544,Italy,English
3677,9267,United Kingdom,English
3678,8758,United States,English
3679,2238,Argentina,English
3680,4678,Ukraine,English
3681,10297,Bangladesh,English
3682,5460,Pakistan,English
3683,8351,Italy,English
3684,5809,Nigeria,English
3685,8441,Tanzania,English
3686,3874,Argentina,English
3687,592,Russia,English
3688,2605,Tanzania,English
3689,8184,Uganda,English
3690,6734,Brazil,English
3691,2331,Germany,English
3692,9018,Egypt,English
3693,6330,DR Congo,English
3694,4505,Turkey,English
3695,7424,Myanmar,English
3696,1512,Tanzania,English
3697,3820,Iran,English
3698,4382,Japan,English
3699,1425,Turkey,English
3700,6732,Italy,English
3701,2213,China,English
3702,6705,United States,English
3703,7603,Colombia,English
3704,7980,South Africa,English
3705,1123,Egypt,English
3706,9954,South Korea,English
3707,9371,Nigeria,English
3708,7690,France,English
3709,8148,Myanmar,English
3710,5975,Colombia,English
3711,10473,DR Congo,English
3712,10540,France,English
3713,4168,Nigeria,English
3714,4279,Argentina,English
3715,2465,Kenya,English
3716,1492,Tanzania,English
3717,6604,Russia,English
3718,6386,Germany,English
3719,6805,France,English
3720,8972,Mexico,English
3721,10533,Myanmar,English
3722,9992,Turkey,English
3723,4187,Japan,English
3724,870,Argentina,English
3725,7031,Japan,English
3726,2904,Russia,English
3727,4887,Ethiopia,English
3728,4338,Algeria,English
3729,2176,Italy,English
3730,7843,Nigeria,English
3731,75,Pakistan,English
3732,2647,Ukraine,English
3733,3983,Ukraine,English
3734,6402,Philippines,English
3735,9690,Philippines,English
3736,7213,Tanzania,English
3737,7821,Myanmar,English
3738,3966,Colombia,English
3739,4924,Thailand,English
3740,2396,Japan,English
3741,7164,Thailand,English
3742,352,Japan,English
3743,7284,Kenya,English
3744,1550,Sudan,English
3745,4182,Indonesia,English
3746,3989,Nigeria,English
3747,1925,South Africa,English
3748,7112,Ukraine,English
3749,2428,Myanmar,English
3750,9047,Mexico,English
3751,6578,DR Congo,English
3752,1961,Japan,English
3753,3929,DR Congo,English
3754,8990,Philippines,English
3755,4314,Bangladesh,English
3756,4785,Turkey,English
3757,3822,Brazil,English
3758,4521,Argentina,English
3759,2967,Turkey,English
3760,6296,Bangladesh,English
3761,1373,Bangladesh,English
3762,9484,Mexico,English
3763,10078,Argentina,English
3764,3260,Tanzania,English
3765,9642,United States,English
3766,10058,DR Congo,English
3767,8490,Sudan,English
3768,897,South Africa,English
3769,6134,Japan,English
3770,1355,Germany,English
3771,1148,DR Congo,English
3772,4312,United Kingdom,English
3773,8677,South Korea,English
3774,3359,Kenya,English
3775,2559,Turkey,English
3776,10038,South Africa,English
3777,9583,Japan,English
3778,9478,Egypt,English
3779,6334,Italy,English
3780,5263,India,English
3781,5882,Germany,English
3782,1603,Nigeria,English
3783,9144,Colombia,English
3784,862,United Kingdom,English
3785,8747,Italy,English
3786,5160,Philippines,English
3787,7386,Uganda,English
3788,4185,Mexico,English
3789,4835,Argentina,English
3790,10068,Mexico,English
3791,10053,Iran,English
3792,8222,Bangladesh,English
3793,803,Russia,English
3794,6610,Myanmar,English
3795,5423,Turkey,English
3796,9085,Spain,English
3797,1491,Myanmar,English
3798,816,Russia,English
3799,503,France,English
3800,785,Colombia,English
3801,2440,United Kingdom,English
3802,8243,Japan,English
3803,2721,France,English
3804,3092,Myanmar,English
3805,2793,Ethiopia,English
3806,6512,Russia,English
3807,7083,Turkey,English
3808,6796,United States,English
3809,7805,Egypt,English
3810,2686,Vietnam,English
3811,9987,Japan,English
3812,5789,Italy,English
3813,7825,Italy,English
3814,3538,South Korea,English
3815,6363,Germany,English
3816,4205,Kenya,English
3817,6875,United States,English
3818,3307,Ukraine,English
3819,1953,DR Congo,English
3820,8818,Tanzania,English
3821,5446,Kenya,English
3822,9931,Tanzania,English
3823,4827,South Korea,English
3824,3430,Myanmar,English
3825,6853,Mexico,English
3826,6349,India,English
3827,7034,Ukraine,English
3828,3528,Uganda,English
3829,2972,Philippines,English
3830,4085,Nigeria,English
3831,2741,Turkey,English
3832,6263,Italy,English
3833,2026,Uganda,English
3834,9312,Egypt,English
3835,6526,Nigeria,English
3836,6571,Myanmar,English
3837,4018,Ethiopia,English
3838,3131,South Africa,English
3839,8698,Indonesia,English
3840,7830,Vietnam,English
3841,9782,Turkey,English
3842,6553,Italy,English
3843,571,United Kingdom,English
3844,3722,Russia,English
3845,4584,Germany,English
3846,4198,Thailand,English
3847,5095,Philippines,English
3848,2854,Bangladesh,English
3849,2079,South Africa,English
3850,3350,Brazil,English
3851,6976,Sudan,English
3852,8634,Tanzania,English
3853,7003,India,English
3854,6844,Vietnam,English
3855,2663,United States,English
3856,3061,United Kingdom,English
3857,8185,India,English
3858,4103,Vietnam,English
3859,598,Pakistan,English
3860,2550,Spain,English
3861,6592,Argentina,English
3862,948,DR Congo,English
3863,6453,South Korea,English
3864,7816,Bangladesh,English
3865,4975,Myanmar,English
3866,7792,Algeria,English
3867,3183,Ukraine,English
3868,1852,Nigeria,English
3869,827,Tanzania,English
3870,2737,Brazil,English
3871,5290,South Africa,English
3872,2287,Japan,English
3873,6121,Ethiopia,English
3874,1501,Colombia,English
3875,9517,Uganda,English
3876,8281,Indonesia,English
3877,1035,South Korea,English
3878,5150,Mexico,English
3879,3861,Pakistan,English
3880,3227,India,English
3881,9399,Vietnam,English
3882,8298,South Africa,English
3883,1608,China,English
3884,4814,Uganda,English
3885,2612,Myanmar,English
3886,113,United States,English
3887,9858,Vietnam,English
3888,103,South Korea,English
3889,227,Egypt,English
3890,1207,United States,English
3891,8937,Vietnam,English
3892,2726,Uganda,English
3893,4139,Sudan,English
3894,615,France,English
3895,10173,Thailand,English
3896,6892,China,English
3897,4643,Egypt,English
3898,2895,Sudan,English
3899,9363,France,English
3900,1794,Turkey,English
3901,5820,Ukraine,English
3902,1263,Vietnam,English
3903,7020,Uganda,English
3904,8609,Vietnam,English
3905,10384,Spain,English
3906,3214,Russia,English
3907,7002,Iran,English
3908,1843,France,English
3909,7055,Vietnam,English
3910,6047,Bangladesh,English
3911,7602,Spain,English
3912,5447,Vietnam,English
3913,10339,DR Congo,English
3914,1001,Tanzania,English
3915,6411,Turkey,English
3916,8890,Bangladesh,English
3917,1104,Algeria,English
3918,7446,Philippines,English
3919,3451,Indonesia,English
3920,9596,Germany,English
3921,6781,Nigeria,English
3922,9178,Argentina,English
3923,5047,United Kingdom,English
3924,4664,Thailand,English
3925,7574,Kenya,English
3926,4757,Uganda,English
3927,10139,Bangladesh,English
3928,2881,United Kingdom,English
3929,1528,Indonesia,English
3930,990,South Africa,English
3931,8783,Colombia,English
3932,2962,DR Congo,English
3933,5449,Sudan,English
3934,218,Tanzania,English
3935,10156,Indonesia,English
3936,10433,India,English
3937,3233,Uganda,English
3938,6727,Uganda,English
3939,8856,Vietnam,English
3940,4501,Ethiopia,English
3941,5668,Sudan,English
3942,10263,Ethiopia,English
3943,6799,Pakistan,English
3944,1946,Turkey,English
3945,6840,Indonesia,English
3946,4005,Russia,English
3947,8406,Tanzania,English
3948,1309,Tanzania,English
3949,2774,Brazil,English
3950,7076,Uganda,English
3951,10155,Philippines,English
3952,5795,Sudan,English
3953,2662,Tanzania,English
3954,6156,Colombia,English
3955,2607,Ukraine,English
3956,4329,Vietnam,English
3957,4172,Egypt,English
3958,6614,Pakistan,English
3959,1899,Egypt,English
3960,7546,South Korea,English
3961,2247,Sudan,English
3962,10361,Algeria,English
3963,6836,DR Congo,English
3964,1029,Thailand,English
3965,2030,Uganda,English
3966,2207,India,English
3967,6967,Iran,English
3968,202,Sudan,English
3969,9538,Nigeria,English
3970,5961,Russia,English
3971,9752,Kenya,English
3972,7117,Egypt,English
3973,6161,Kenya,English
3974,2504,Ukraine,English
3975,9466,Nigeria,English
3976,8271,Spain,English
3977,6596,India,English
3978,8170,United States,English
3979,3216,Germany,English
3980,4201,Uganda,English
3981,4192,DR Congo,English
3982,9850,France,English
3983,3598,Ethiopia,English
3984,10244,Pakistan,English
3985,5837,France,English
3986,2787,Japan,English
3987,9229,China,English
3988,8556,Ethiopia,English
3989,2966,Algeria,English
3990,1433,Germany,English
3991,328,Egypt,English
3992,4723,Uganda,English
3993,7927,Pakistan,English
3994,802,Spain,English
3995,1026,Spain,English
3996,1459,South Korea,English
3997,5366,India,English
3998,9673,Vietnam,English
3999,10498,Turkey,English
4000,2439,Mexico,English
4001,864,Spain,English
4002,4128,Iran,English
4003,662,Turkey,English
4004,8430,Bangladesh,English
4005,1220,Iran,English
4006,9624,India,English
4007,8211,United Kingdom,English
4008,4099,Ukraine,English
4009,878,South Africa,English
4010,5304,Mexico,English
4011,92,Argentina,English
4012,1545,Japan,English
4013,3517,France,English
4014,10414,France,English
4015,6109,Turkey,English
4016,6456,Nigeria,English
4017,7431,Vietnam,English
4018,9078,United States,English
4019,8054,Philippines,English
4020,5252,Ukraine,English
4021,219,Sudan,English
4022,10223,Indonesia,English
4023,6802,Egypt,English
4024,6951,Thailand,English
4025,3003,China,English
4026,6855,Italy,English
4027,3548,Mexico,English
4028,2050,United States,English
4029,4210,Italy,English
4030,8128,Algeria,English
4031,4414,South Korea,English
4032,8825,Bangladesh,English
4033,3159,Myanmar,English
4034,6388,Sudan,English
4035,4638,Kenya,English
4036,5094,Uganda,English
4037,3223,Ethiopia,English
4038,3049,Mexico,English
4039,9536,Argentina,English
4040,7081,Egypt,English
4041,8901,Indonesia,English
4042,6219,Ukraine,English
4043,6126,United Kingdom,English
4044,8063,United States,English
4045,935,Nigeria,English
4046,5618,Turkey,English
4047,6084,Japan,English
4048,9790,Thailand,English
4049,8962,Italy,English
4050,1623,Pakistan,English
4051,3385,Ethiopia,English
4052,2861,Pakistan,English
4053,1774,Kenya,English
4054,10308,Pakistan,English
4055,8408,Mexico,English
4056,3250,Russia,English
4057,817,Ethiopia,English
4058,6440,China,English
4059,10210,Iran,English
4060,4720,United Kingdom,English
4061,9042,Tanzania,English
4062,9389,Indonesia,English
4063,8117,Germany,English
4064,5469,Tanzania,English
4065,6110,Indonesia,English
4066,8916,Turkey,English
4067,6412,United States,English
4068,10547,Brazil,English
4069,3200,United Kingdom,English
4070,5221,Myanmar,English
4071,4626,Turkey,English
4072,2996,South Korea,English
4073,5957,Japan,English
4074,1649,Spain,English
4075,3416,Russia,English
4076,3802,Algeria,English
4077,6885,Japan,English
4078,1145,United Kingdom,English
4079,5478,South Africa,English
4080,4069,Bangladesh,English
4081,6819,Sudan,English
4082,3853,Brazil,English
4083,7179,Colombia,English
4084,8163,Japan,English
4085,6666,Pakistan,English
4086,1396,Egypt,English
4087,9540,Germany,English
4088,2959,China,English
4089,9539,Myanmar,English
4090,361,DR Congo,English
4091,1122,Colombia,English
4092,10070,Myanmar,English
4093,1821,Japan,English
4094,10175,Philippines,English
4095,2423,Germany,English
4096,5242,Vietnam,English
4097,3738,Colombia,English
4098,2745,Bangladesh,English
4099,523,Bangladesh,English
4100,5381,Egypt,English
4101,2007,Algeria,English
4102,9706,Argentina,English
4103,3571,United Kingdom,English
4104,1170,Argentina,English
4105,9914,Spain,English
4106,7611,Philippines,English
4107,9712,France,English
4108,8419,Italy,English
4109,10387,China,English
4110,8619,Brazil,English
4111,1074,Myanmar,English
4112,9637,Kenya,English
4113,7129,Philippines,English
4114,10543,Turkey,English
4115,10526,Russia,English
4116,6239,France,English
4117,3121,Germany,English
4118,5968,DR Congo,English
4119,4206,South Africa,English
4120,10102,Italy,English
4121,6776,Japan,English
4122,3714,South Africa,English
4123,5794,United States,English
4124,7977,China,English
4125,7639,Ethiopia,English
4126,1333,Sudan,English
4127,8440,Colombia,English
4128,6255,Indonesia,English
4129,1578,Uganda,English
4130,4800,Nigeria,English
4131,2037,Nigeria,English
4132,8537,China,English
4133,4793,Bangladesh,English
4134,4440,Indonesia,English
4135,1195,Myanmar,English
4136,9543,Vietnam,English
4137,5689,South Korea,English
4138,4942,Indonesia,English
4139,1730,India,English
4140,2261,Pakistan,English
4141,2841,Ukraine,English
4142,6311,Ethiopia,English
4143,2113,South Korea,English
4144,1219,Sudan,English
4145,3259,Ukraine,English
4146,5599,Algeria,English
4147,7387,Mexico,English
4148,6137,South Korea,English
4149,3220,Tanzania,English
4150,6259,Vietnam,English
4151,5436,South Korea,English
4152,3816,Philippines,English
4153,3890,Sudan,English
4154,3716,Philippines,English
4155,7557,China,English
4156,2142,Ukraine,English
4157,6962,Brazil,English
4158,2976,Thailand,English
4159,7756,Tanzania,English
4160,2040,Russia,English
4161,6514,Japan,English
4162,7224,Brazil,English
4163,2549,Algeria,English
4164,4977,Spain,English
4165,9140,India,English
4166,2296,Brazil,English
4167,5769,Colombia,English
4168,3685,Ukraine,English
4169,2420,Indonesia,English
4170,7788,Thailand,English
4171,530,Japan,English
4172,8166,China,English
4173,3203,Mexico,English
4174,3891,China,English
4175,6235,Bangladesh,English
4176,4965,DR Congo,English
4177,5380,Ukraine,English
4178,7600,Myanmar,English
4179,6595,Egypt,English
4180,2431,United Kingdom,English
4181,441,Bangladesh,English
4182,6767,Russia,English
4183,8026,Nigeria,English
4184,729,Nigeria,English
4185,5874,Algeria,English
4186,6249,Indonesia,English
4187,659,United States,English
4188,2759,China,English
4189,7364,South Korea,English
4190,8337,Ethiopia,English
4191,731,Philippines,English
4192,3270,Iran,English
4193,5514,Japan,English
4194,6641,Algeria,English
4195,3224,India,English
4196,2402,Italy,English
4197,7306,France,English
4198,9414,Germany,English
4199,9003,United States,English
4200,721,Philippines,English
4201,4399,Sudan,English
4202,2098,Vietnam,English
4203,6636,South Africa,English
4204,4728,Turkey,English
4205,3022,United States,English
4206,859,Uganda,English
4207,1759,China,English
4208,8675,South Korea,English
4209,4635,Ethiopia,English
4210,5929,Indonesia,English
4211,1699,Colombia,English
4212,1735,Uganda,English
4213,7128,Kenya,English
4214,7427,Uganda,English
4215,7566,Uganda,English
4216,2163,United States,English
4217,5397,Bangladesh,English
4218,9435,Italy,English
4219,5435,Bangladesh,English
4220,3885,Mexico,English
4221,4856,United Kingdom,English
4222,6447,Uganda,English
4223,960,France,English
4224,7866,France,English
4225,3488,Iran,English
4226,1091,South Africa,English
4227,5348,Italy,English
4228,2791,South Africa,English
4229,1032,Thailand,English
4230,4710,Ethiopia,English
4231,10424,Russia,English
4232,618,Vietnam,English
4233,3774,Philippines,English
4234,3585,Japan,English
4235,459,Argentina,English
4236,7342,Brazil,English
4237,3850,Mexico,English
4238,6177,Thailand,English
4239,9142,India,English
4240,1916,Ethiopia,English
4241,9207,Bangladesh,English
4242,8533,United States,English
4243,7799,Myanmar,English
4244,4251,Myanmar,English
4245,8152,Indonesia,English
4246,9346,Germany,English
4247,2525,Vietnam,English
4248,1370,China,English
4249,9370,Vietnam,English
4250,5700,Nigeria,English
4251,2534,India,English
4252,1009,Myanmar,English
4253,8601,United States,English
4254,4761,Iran,English
4255,1568,Algeria,English
4256,175,France,English
4257,5586,Russia,English
4258,8393,Myanmar,English
4259,3135,India,English
4260,3116,Algeria,English
4261,3352,Vietnam,English
4262,548,Algeria,English
4263,3679,Myanmar,English
4264,6978,France,English
4265,6105,Sudan,English
4266,4948,Colombia,English
4267,5393,Indonesia,English
4268,1574,Colombia,English
4269,2929,United States,English
4270,9797,Pakistan,English
4271,1110,United States,English
4272,1626,Germany,English
4273,8955,United States,English
4274,5879,Myanmar,English
4275,6508,Russia,English
4276,2159,Turkey,English
4277,2183,Italy,English
4278,4032,South Africa,English
4279,4132,Nigeria,English
4280,9605,Colombia,English
4281,2360,Turkey,English
4282,6737,United States,English
4283,4508,Sudan,English
4284,1679,Japan,English
4285,6774,Vietnam,English
4286,2233,South Africa,English
4287,410,Russia,English
4288,3489,China,English
4289,4623,Kenya,English
4290,2080,Japan,English
4291,10083,Algeria,English
4292,3792,Kenya,English
4293,2770,Egypt,English
4294,9076,Ukraine,English
4295,221,Indonesia,English
4296,2766,Ethiopia,English
4297,7266,Colombia,English
4298,4622,India,English
4299,8124,Kenya,English
4300,620,Tanzania,English
4301,1656,Myanmar,English
4302,7534,Egypt,English
4303,6878,Iran,English
4304,1264,China,English
4305,6451,Bangladesh,English
4306,4820,Pakistan,English
4307,6470,Mexico,English
4308,6523,Sudan,English
4309,7840,Ukraine,English
4310,1583,Italy,English
4311,2017,Indonesia,English
4312,3267,Ukraine,English
4313,1468,Mexico,English
4314,4395,Japan,English
4315,8318,Uganda,English
4316,5218,Japan,English
4317,9270,Bangladesh,English
4318,4982,Egypt,English
4319,9666,Sudan,English
4320,6583,Myanmar,English
4321,703,Italy,English
4322,9846,Spain,English
4323,10029,Spain,English
4324,8377,Ukraine,English
4325,850,Bangladesh,English
4326,5039,Nigeria,English
4327,10313,Uganda,English
4328,3507,Vietnam,English
4329,2529,Iran,English
4330,2872,Turkey,English
4331,9214,Vietnam,English
4332,6149,Spain,English
4333,8512,France,English
4334,9895,Spain,English
4335,651,South Korea,English
4336,4090,South Africa,English
4337,3337,Myanmar,English
4338,3796,Iran,English
4339,1221,Vietnam,English
4340,6530,India,English
4341,3477,Myanmar,English
4342,4138,United States,English
4343,7893,Germany,English
4344,4822,Philippines,English
4345,3752,Bangladesh,English
4346,4615,Colombia,English
4347,4082,Ethiopia,English
4348,8388,Bangladesh,English
4349,3066,Pakistan,English
4350,1305,Kenya,English
4351,3085,Germany,English
4352,5642,Iran,English
4353,2723,Indonesia,English
4354,4849,Ethiopia,English
4355,2879,United States,English
4356,2979,France,English
4357,8848,South Africa,English
4358,7066,Brazil,English
4359,1088,Philippines,English
4360,8301,Indonesia,English
4361,7572,Sudan,English
4362,5178,Egypt,English
4363,1906,Algeria,English
4364,2046,Spain,English
4365,6627,Nigeria,English
4366,537,Algeria,English
4367,2990,United States,English
4368,3920,Bangladesh,English
4369,10321,South Korea,English
4370,1740,Germany,English
4371,5866,Egypt,English
4372,873,Japan,English
4373,3909,Mexico,English
4374,8463,Ukraine,English
4375,527,Turkey,English
4376,1369,Ukraine,English
4377,7936,Philippines,English
4378,5811,Japan,English
4379,617,Thailand,English
4380,7973,DR Congo,English
4381,879,South Korea,English
4382,4105,United Kingdom,English
4383,1828,Brazil,English
4384,7606,Thailand,English
4385,9306,Egypt,English
4386,6811,Russia,English
4387,688,Kenya,English
4388,10097,South Korea,English
4389,7186,India,English
4390,8465,Sudan,English
4391,9754,Japan,English
4392,2524,Kenya,English
4393,5470,Spain,English
4394,540,Ethiopia,English
4395,6075,Pakistan,English
4396,7300,Russia,English
4397,10382,India,English
4398,99,Tanzania,English
4399,6986,Algeria,English
4400,6366,Algeria,English
4401,5034,Nigeria,English
4402,3396,United Kingdom,English
4403,2398,India,English
4404,1322,South Africa,English
4405,6824,Mexico,English
4406,3535,South Korea,English
4407,9990,Spain,English
4408,8480,Myanmar,English
4409,7597,DR Congo,English
4410,808,Germany,English
4411,9182,Myanmar,English
4412,4284,Kenya,English
4413,5073,Thailand,English
4414,2587,South Africa,English
4415,1893,United Kingdom,English
4416,3102,Mexico,English
4417,7368,Kenya,English
4418,7964,Uganda,English
4419,10111,Vietnam,English
4420,3922,Myanmar,English
4421,7642,Ethiopia,English
4422,3833,Germany,English
4423,9172,Iran,English
4424,3917,India,English
4425,8335,Philippines,English
4426,4541,Vietnam,English
4427,4081,Myanmar,English
4428,1335,Vietnam,English
4429,9326,Philippines,English
4430,1664,Italy,English
4431,10397,Thailand,English
4432,6753,Bangladesh,English
4433,7388,South Korea,English
4434,4594,Myanmar,English
4435,5245,United States,English
4436,978,Thailand,English
4437,2771,Germany,English
4438,8257,Ukraine,English
4439,6685,Mexico,English
