id_compartir,compartir_tiempo,fecha_compartir,hora_compartir
7936,224,2022-10-14,15:00:00
7937,569,2022-10-15,04:00:00
7938,852,2022-11-15,15:00:00
7940,572,2022-10-10,01:00:00
7941,121,2022-09-18,13:00:00
7942,916,2022-10-16,01:00:00
7945,456,2022-09-28,16:00:00
7946,164,2022-09-16,17:00:00
7947,948,2022-11-05,19:00:00
7949,266,2022-10-20,13:00:00
7952,147,2022-09-30,13:00:00
7953,685,2022-10-08,23:00:00
7954,386,2022-10-02,18:00:00
7955,817,2022-10-31,18:00:00
7959,309,2022-09-23,10:00:00
7962,440,2022-10-15,18:00:00
7964,74,2022-09-23,16:00:00
7966,628,2022-10-26,08:00:00
7969,364,2022-10-13,13:00:00
7971,443,2022-10-19,23:00:00
7973,526,2022-10-17,06:00:00
7974,941,2022-11-03,08:00:00
7976,384,2022-10-02,10:00:00
7977,272,2022-09-20,23:00:00
7978,628,2022-10-16,00:00:00
7979,330,2022-10-20,12:00:00
7980,204,2022-09-20,21:00:00
7982,880,2022-11-10,01:00:00
7984,948,2022-10-29,15:00:00
7985,392,2022-09-29,19:00:00
7986,626,2022-10-25,07:00:00
7987,578,2022-11-04,05:00:00
7988,785,2022-10-08,11:00:00
7989,679,2022-10-31,00:00:00
7990,55,2022-09-28,03:00:00
7991,557,2022-10-08,23:00:00
7994,108,2022-10-01,23:00:00
7995,250,2022-09-26,21:00:00
7998,86,2022-09-28,22:00:00
7999,363,2022-10-22,08:00:00
8002,340,2022-10-23,21:00:00
8003,584,2022-10-12,09:00:00
8004,33,2022-09-27,12:00:00
8006,598,2022-10-28,04:00:00
8007,38,2022-09-07,09:00:00
8008,906,2022-10-11,13:00:00
8009,107,2022-09-26,02:00:00
8010,245,2022-10-21,02:00:00
8012,441,2022-09-26,23:00:00
8013,760,2022-10-30,15:00:00
8014,464,2022-09-26,09:00:00
8016,274,2022-10-07,10:00:00
8017,865,2022-11-13,22:00:00
8018,757,2022-11-02,02:00:00
8020,384,2022-09-26,18:00:00
8022,289,2022-09-29,23:00:00
8023,876,2022-10-09,00:00:00
8024,927,2022-10-11,02:00:00
8025,917,2022-10-31,11:00:00
8026,243,2022-09-19,10:00:00
8027,221,2022-09-15,09:00:00
8028,935,2022-10-16,08:00:00
8030,886,2022-10-14,02:00:00
8032,803,2022-11-11,10:00:00
8035,554,2022-10-28,09:00:00
8037,267,2022-09-19,05:00:00
8039,436,2022-09-26,00:00:00
8040,383,2022-10-24,07:00:00
8041,138,2022-09-28,08:00:00
8043,795,2022-10-18,17:00:00
8044,925,2022-10-30,07:00:00
8046,859,2022-10-19,23:00:00
8047,358,2022-09-24,12:00:00
8049,822,2022-11-06,22:00:00
8050,597,2022-10-23,04:00:00
8051,759,2022-10-10,19:00:00
8053,833,2022-10-25,02:00:00
8054,484,2022-10-10,22:00:00
8055,208,2022-10-01,08:00:00
8056,351,2022-09-16,06:00:00
8058,733,2022-11-03,18:00:00
8059,611,2022-10-01,07:00:00
8061,181,2022-10-08,15:00:00
8062,743,2022-10-31,05:00:00
8063,694,2022-10-24,22:00:00
8064,624,2022-10-07,15:00:00
8066,668,2022-10-20,13:00:00
8067,290,2022-09-15,17:00:00
8068,348,2022-10-02,15:00:00
8072,220,2022-09-18,14:00:00
8077,870,2022-10-18,09:00:00
8078,472,2022-10-30,02:00:00
8079,731,2022-11-07,22:00:00
8081,166,2022-09-14,09:00:00
8082,393,2022-10-18,03:00:00
8083,77,2022-10-05,06:00:00
8084,659,2022-10-23,14:00:00
8085,662,2022-10-22,07:00:00
8087,562,2022-10-04,15:00:00
8088,705,2022-10-14,17:00:00
8089,525,2022-10-30,06:00:00
8090,8,2022-09-09,12:00:00
8091,681,2022-10-08,01:00:00
8097,314,2022-10-09,02:00:00
8098,622,2022-09-28,22:00:00
8104,231,2022-09-16,16:00:00
8105,836,2022-11-02,07:00:00
8106,931,2022-11-18,20:00:00
8107,454,2022-10-02,20:00:00
8109,765,2022-11-11,05:00:00
8111,201,2022-10-05,09:00:00
8114,432,2022-09-19,13:00:00
8115,24,2022-10-01,21:00:00
8116,230,2022-09-22,14:00:00
8117,731,2022-10-17,15:00:00
8118,933,2022-10-28,11:00:00
8121,193,2022-10-17,20:00:00
8122,627,2022-10-18,03:00:00
8124,203,2022-09-18,08:00:00
8125,74,2022-09-09,19:00:00
8126,329,2022-10-01,03:00:00
8128,845,2022-10-30,00:00:00
8131,748,2022-11-06,00:00:00
8132,210,2022-09-22,21:00:00
8133,393,2022-10-01,12:00:00
8136,483,2022-09-28,23:00:00
8137,141,2022-09-14,22:00:00
8138,235,2022-09-12,23:00:00
8141,462,2022-10-21,20:00:00
8142,377,2022-10-08,20:00:00
8143,662,2022-11-06,05:00:00
8145,148,2022-09-24,15:00:00
8146,284,2022-09-13,06:00:00
8148,127,2022-10-04,11:00:00
8149,521,2022-09-24,10:00:00
8152,236,2022-10-17,01:00:00
8153,413,2022-10-18,06:00:00
8154,308,2022-10-04,14:00:00
8155,234,2022-09-24,12:00:00
8156,924,2022-11-11,16:00:00
8158,77,2022-09-14,10:00:00
8161,564,2022-09-28,21:00:00
8162,165,2022-09-21,21:00:00
8163,710,2022-10-07,00:00:00
8164,944,2022-10-21,07:00:00
8165,565,2022-10-10,04:00:00
8166,330,2022-09-29,17:00:00
8169,195,2022-10-02,09:00:00
8170,491,2022-10-06,07:00:00
8171,127,2022-10-02,07:00:00
8173,55,2022-09-08,12:00:00
8175,302,2022-10-19,14:00:00
8176,489,2022-10-19,21:00:00
8177,468,2022-10-07,17:00:00
8179,752,2022-10-29,13:00:00
8181,675,2022-11-05,20:00:00
8182,278,2022-09-15,13:00:00
8184,52,2022-09-10,19:00:00
8185,433,2022-10-25,10:00:00
8186,556,2022-10-20,11:00:00
8189,732,2022-11-02,04:00:00
8190,400,2022-09-28,12:00:00
8191,295,2022-10-15,18:00:00
8194,336,2022-10-06,02:00:00
8195,350,2022-10-02,15:00:00
8196,626,2022-10-03,22:00:00
8197,112,2022-09-27,14:00:00
8198,902,2022-10-09,15:00:00
8199,518,2022-10-05,19:00:00
8206,11,2022-10-08,07:00:00
8208,804,2022-10-18,15:00:00
8209,418,2022-10-20,00:00:00
8210,773,2022-11-09,13:00:00
8211,802,2022-10-26,11:00:00
8212,582,2022-11-02,22:00:00
8213,754,2022-10-16,17:00:00
8215,368,2022-09-18,01:00:00
8217,948,2022-11-11,23:00:00
8218,177,2022-09-20,20:00:00
8220,169,2022-09-12,15:00:00
8221,318,2022-09-29,21:00:00
8222,22,2022-09-03,20:00:00
8223,764,2022-11-02,15:00:00
8228,495,2022-10-09,08:00:00
8230,709,2022-11-03,10:00:00
8231,792,2022-10-05,09:00:00
8235,345,2022-10-17,11:00:00
8237,669,2022-10-29,00:00:00
8238,200,2022-09-23,19:00:00
8240,763,2022-10-06,05:00:00
8243,644,2022-11-03,00:00:00
8244,213,2022-10-18,05:00:00
8248,945,2022-11-02,15:00:00
8251,49,2022-10-10,01:00:00
8252,135,2022-10-02,22:00:00
8253,445,2022-10-06,23:00:00
8257,197,2022-10-09,06:00:00
8260,277,2022-10-05,22:00:00
8262,420,2022-10-09,15:00:00
8263,337,2022-10-07,10:00:00
8265,147,2022-09-13,03:00:00
8267,567,2022-10-10,22:00:00
8268,937,2022-10-13,08:00:00
8269,474,2022-10-17,21:00:00
8270,873,2022-11-02,05:00:00
8271,509,2022-10-24,02:00:00
8274,838,2022-10-10,16:00:00
8275,941,2022-11-04,00:00:00
8276,513,2022-10-05,01:00:00
8277,188,2022-09-18,14:00:00
8279,240,2022-09-23,20:00:00
8281,689,2022-10-19,02:00:00
8283,794,2022-10-27,00:00:00
8285,341,2022-10-06,05:00:00
8286,735,2022-10-13,19:00:00
8287,864,2022-10-23,20:00:00
8290,417,2022-10-24,09:00:00
8291,341,2022-10-10,01:00:00
8293,852,2022-11-11,12:00:00
8294,738,2022-10-06,07:00:00
8295,802,2022-10-30,20:00:00
8298,358,2022-09-26,17:00:00
8301,670,2022-10-03,15:00:00
8302,40,2022-09-03,13:00:00
8307,465,2022-10-22,01:00:00
8308,180,2022-10-16,05:00:00
8313,690,2022-10-14,12:00:00
8315,628,2022-10-20,00:00:00
8318,875,2022-10-31,09:00:00
8319,566,2022-10-05,02:00:00
8321,113,2022-09-22,08:00:00
8322,344,2022-09-23,03:00:00
8325,517,2022-09-26,02:00:00
8326,594,2022-10-13,00:00:00
8331,692,2022-10-27,21:00:00
8332,905,2022-11-16,11:00:00
8333,295,2022-10-19,20:00:00
8334,728,2022-10-07,06:00:00
8335,791,2022-10-13,04:00:00
8336,599,2022-11-02,22:00:00
8337,938,2022-11-08,02:00:00
8338,510,2022-09-26,18:00:00
8339,672,2022-10-31,01:00:00
8340,66,2022-10-01,04:00:00
8341,106,2022-09-21,06:00:00
8343,354,2022-10-05,16:00:00
8344,74,2022-09-16,20:00:00
8345,601,2022-10-12,00:00:00
8346,153,2022-10-13,17:00:00
8348,142,2022-09-15,16:00:00
8349,569,2022-10-27,06:00:00
8350,488,2022-09-30,04:00:00
8351,407,2022-10-09,03:00:00
8352,380,2022-09-30,11:00:00
8353,149,2022-09-21,21:00:00
8354,364,2022-10-10,11:00:00
8356,322,2022-10-09,07:00:00
8357,947,2022-10-25,08:00:00
8360,515,2022-10-31,10:00:00
8361,398,2022-10-02,22:00:00
8362,625,2022-10-28,13:00:00
8365,521,2022-10-29,14:00:00
8366,40,2022-09-20,08:00:00
8367,708,2022-10-17,19:00:00
8368,414,2022-10-02,15:00:00
8369,719,2022-11-04,18:00:00
8371,777,2022-10-24,03:00:00
8372,256,2022-10-01,03:00:00
8373,431,2022-10-28,00:00:00
8376,352,2022-09-20,04:00:00
8377,883,2022-11-06,07:00:00
8378,436,2022-10-19,10:00:00
8379,405,2022-10-18,10:00:00
8381,586,2022-11-03,01:00:00
8383,509,2022-10-31,08:00:00
8386,948,2022-11-06,01:00:00
8388,311,2022-10-17,08:00:00
8389,230,2022-09-12,20:00:00
8391,820,2022-11-12,10:00:00
8393,581,2022-10-23,13:00:00
8396,727,2022-10-27,12:00:00
8397,634,2022-10-17,11:00:00
8398,307,2022-10-11,07:00:00
8400,871,2022-10-11,01:00:00
8402,738,2022-11-04,21:00:00
8405,736,2022-11-05,21:00:00
8406,460,2022-09-24,07:00:00
8408,565,2022-10-08,04:00:00
8410,442,2022-10-24,14:00:00
8411,222,2022-10-03,09:00:00
8412,486,2022-09-24,16:00:00
8417,815,2022-10-08,18:00:00
8418,924,2022-11-05,01:00:00
8419,250,2022-10-08,03:00:00
8420,300,2022-10-02,01:00:00
8421,130,2022-09-10,14:00:00
8422,553,2022-11-01,08:00:00
8423,316,2022-09-29,17:00:00
8426,611,2022-11-04,18:00:00
8428,501,2022-10-27,22:00:00
8430,862,2022-10-15,14:00:00
8431,679,2022-11-06,01:00:00
8432,177,2022-10-16,13:00:00
8433,45,2022-09-05,14:00:00
8434,387,2022-10-04,23:00:00
8438,864,2022-10-10,22:00:00
8440,606,2022-10-01,14:00:00
8441,871,2022-11-11,18:00:00
8444,884,2022-10-08,06:00:00
8447,449,2022-10-10,04:00:00
8449,322,2022-09-23,22:00:00
8450,355,2022-09-21,13:00:00
8451,827,2022-11-04,08:00:00
8452,893,2022-11-01,19:00:00
8455,180,2022-09-18,06:00:00
8457,249,2022-10-16,00:00:00
8463,601,2022-10-17,21:00:00
8464,62,2022-09-13,19:00:00
8465,928,2022-11-05,06:00:00
8466,927,2022-11-04,23:00:00
8468,733,2022-11-04,21:00:00
8469,283,2022-10-13,11:00:00
8470,692,2022-11-04,16:00:00
8472,58,2022-09-14,19:00:00
8473,581,2022-10-28,07:00:00
8474,641,2022-09-29,06:00:00
8476,304,2022-09-17,17:00:00
8477,703,2022-10-19,11:00:00
8478,322,2022-09-16,21:00:00
8479,364,2022-10-10,19:00:00
8480,951,2022-11-18,23:00:00
8481,777,2022-10-22,14:00:00
8483,699,2022-11-06,11:00:00
8484,533,2022-10-20,03:00:00
8488,293,2022-10-02,17:00:00
8490,18,2022-09-28,11:00:00
8494,642,2022-10-14,15:00:00
8496,608,2022-10-24,02:00:00
8497,758,2022-10-11,05:00:00
8500,946,2022-11-15,21:00:00
8502,568,2022-10-28,01:00:00
8503,111,2022-10-01,05:00:00
8505,467,2022-10-16,23:00:00
8507,543,2022-10-04,14:00:00
8508,7,2022-09-13,21:00:00
8511,511,2022-10-18,07:00:00
8512,616,2022-10-15,20:00:00
8513,866,2022-10-30,08:00:00
8516,101,2022-09-23,15:00:00
8518,587,2022-10-06,05:00:00
8520,876,2022-10-23,16:00:00
8521,2,2022-09-03,23:00:00
8523,492,2022-10-17,16:00:00
8524,440,2022-10-16,10:00:00
8525,486,2022-10-02,03:00:00
8526,726,2022-10-18,04:00:00
8527,549,2022-11-02,21:00:00
8529,708,2022-10-17,21:00:00
8530,529,2022-09-29,03:00:00
8532,239,2022-09-21,13:00:00
8533,338,2022-09-18,02:00:00
8535,48,2022-09-07,14:00:00
8537,694,2022-10-18,23:00:00
8538,47,2022-09-30,20:00:00
8542,497,2022-10-11,22:00:00
8543,551,2022-10-07,20:00:00
8545,2,2022-09-05,07:00:00
8546,777,2022-10-13,09:00:00
8548,135,2022-09-26,19:00:00
8549,230,2022-10-10,17:00:00
8550,225,2022-09-17,14:00:00
8551,834,2022-10-20,18:00:00
8552,417,2022-10-21,18:00:00
8554,756,2022-10-20,01:00:00
8556,636,2022-11-05,03:00:00
8557,388,2022-10-19,19:00:00
8560,306,2022-09-18,17:00:00
8561,27,2022-09-14,15:00:00
8563,646,2022-09-30,15:00:00
8565,557,2022-10-09,08:00:00
8566,783,2022-10-13,07:00:00
8570,948,2022-10-21,01:00:00
8571,335,2022-10-18,06:00:00
8572,33,2022-09-27,01:00:00
8576,468,2022-09-27,10:00:00
8577,293,2022-10-03,04:00:00
8579,473,2022-09-22,17:00:00
8580,544,2022-10-25,22:00:00
8582,513,2022-10-30,15:00:00
8585,226,2022-09-15,23:00:00
8586,217,2022-09-24,09:00:00
8588,884,2022-10-25,04:00:00
8590,554,2022-10-05,18:00:00
8591,202,2022-09-17,22:00:00
8592,444,2022-09-21,07:00:00
8593,390,2022-10-16,03:00:00
8594,728,2022-11-03,01:00:00
8596,289,2022-10-16,11:00:00
8601,720,2022-10-14,22:00:00
8602,875,2022-10-31,02:00:00
8603,34,2022-09-11,06:00:00
8609,855,2022-11-13,06:00:00
8613,562,2022-10-23,11:00:00
8614,255,2022-10-10,16:00:00
8615,883,2022-10-22,18:00:00
8619,296,2022-09-15,12:00:00
8621,472,2022-10-02,22:00:00
8622,308,2022-10-19,20:00:00
8626,390,2022-10-02,22:00:00
8628,490,2022-10-19,19:00:00
8629,929,2022-11-12,10:00:00
8631,271,2022-09-25,09:00:00
8632,954,2022-10-19,06:00:00
8633,374,2022-10-24,11:00:00
8634,872,2022-10-10,15:00:00
8635,570,2022-09-30,20:00:00
8638,30,2022-09-19,07:00:00
8640,183,2022-09-12,06:00:00
8642,662,2022-11-06,07:00:00
8643,658,2022-10-01,10:00:00
8646,175,2022-09-22,23:00:00
8648,720,2022-11-02,00:00:00
8650,76,2022-09-23,19:00:00
8651,44,2022-09-16,15:00:00
8655,800,2022-10-20,06:00:00
8656,377,2022-10-09,14:00:00
8659,943,2022-11-13,00:00:00
8660,741,2022-10-19,01:00:00
8661,476,2022-10-10,08:00:00
8662,405,2022-09-21,05:00:00
8663,229,2022-09-15,07:00:00
8664,530,2022-10-07,13:00:00
8665,132,2022-09-18,14:00:00
8667,334,2022-09-19,15:00:00
8668,619,2022-10-20,03:00:00
8669,119,2022-09-23,10:00:00
8670,343,2022-09-21,22:00:00
8672,674,2022-10-07,12:00:00
8673,575,2022-10-01,18:00:00
8675,337,2022-10-10,17:00:00
8676,856,2022-10-08,18:00:00
8677,787,2022-10-27,04:00:00
8679,780,2022-10-18,01:00:00
8680,863,2022-11-04,08:00:00
8682,639,2022-11-05,03:00:00
8683,811,2022-11-12,11:00:00
8684,236,2022-09-12,16:00:00
8685,299,2022-09-18,04:00:00
8686,604,2022-10-26,05:00:00
8687,128,2022-09-12,01:00:00
8689,489,2022-10-21,22:00:00
8690,759,2022-10-05,08:00:00
8691,117,2022-10-14,01:00:00
8692,428,2022-09-19,21:00:00
8694,389,2022-10-26,14:00:00
8695,142,2022-09-12,11:00:00
8696,201,2022-09-19,00:00:00
8698,286,2022-10-07,08:00:00
8699,7,2022-09-07,18:00:00
8700,69,2022-10-04,09:00:00
8701,669,2022-10-29,20:00:00
8704,815,2022-10-30,01:00:00
8705,407,2022-09-20,16:00:00
8707,771,2022-11-01,20:00:00
8708,212,2022-09-26,18:00:00
8709,770,2022-10-16,00:00:00
8715,136,2022-09-24,23:00:00
8716,345,2022-10-08,22:00:00
8717,816,2022-10-14,08:00:00
8718,391,2022-10-19,13:00:00
8719,902,2022-10-15,04:00:00
8720,851,2022-10-22,12:00:00
8721,279,2022-09-19,03:00:00
8729,82,2022-09-17,04:00:00
8731,66,2022-09-13,18:00:00
8734,449,2022-10-01,22:00:00
8736,466,2022-10-19,16:00:00
8737,872,2022-11-03,21:00:00
8739,435,2022-10-13,02:00:00
8743,446,2022-10-15,18:00:00
8745,338,2022-10-17,20:00:00
8746,101,2022-09-06,17:00:00
8747,801,2022-10-24,19:00:00
8748,910,2022-11-08,14:00:00
8750,703,2022-11-02,09:00:00
8751,153,2022-09-25,22:00:00
8752,937,2022-11-01,01:00:00
8753,297,2022-09-24,01:00:00
8754,143,2022-10-02,22:00:00
8756,283,2022-09-30,18:00:00
8757,782,2022-10-14,06:00:00
8758,232,2022-10-11,20:00:00
8760,659,2022-09-30,00:00:00
8761,851,2022-11-03,05:00:00
8762,22,2022-09-20,03:00:00
8764,129,2022-09-21,04:00:00
8767,793,2022-10-28,12:00:00
8768,59,2022-10-02,18:00:00
8769,776,2022-11-04,21:00:00
8770,933,2022-11-19,01:00:00
8772,485,2022-10-03,20:00:00
8773,787,2022-11-01,12:00:00
8774,892,2022-11-09,08:00:00
8775,80,2022-10-10,22:00:00
8776,711,2022-10-06,10:00:00
8777,861,2022-11-06,22:00:00
8778,567,2022-10-18,07:00:00
8780,702,2022-10-11,02:00:00
8781,596,2022-11-01,00:00:00
8783,658,2022-10-22,08:00:00
8789,78,2022-09-16,20:00:00
8791,206,2022-10-19,03:00:00
8792,52,2022-09-06,17:00:00
8793,306,2022-10-04,04:00:00
8794,680,2022-11-02,04:00:00
8799,885,2022-11-16,06:00:00
8801,638,2022-09-29,17:00:00
8804,954,2022-10-27,16:00:00
8807,276,2022-09-28,13:00:00
8808,738,2022-10-06,03:00:00
8810,134,2022-09-29,10:00:00
8811,783,2022-11-04,11:00:00
8813,163,2022-09-14,15:00:00
8816,58,2022-10-01,12:00:00
8817,205,2022-09-13,22:00:00
8818,515,2022-10-21,00:00:00
8821,48,2022-09-24,08:00:00
8822,475,2022-09-28,03:00:00
8823,858,2022-10-17,00:00:00
8824,616,2022-11-05,11:00:00
8825,340,2022-10-02,05:00:00
8826,357,2022-10-19,16:00:00
8829,748,2022-10-08,17:00:00
8830,898,2022-10-27,22:00:00
8834,451,2022-10-28,07:00:00
8835,892,2022-11-14,22:00:00
8836,878,2022-11-06,11:00:00
8838,721,2022-10-10,02:00:00
8839,124,2022-09-11,23:00:00
8841,319,2022-10-20,22:00:00
8842,124,2022-10-01,16:00:00
8843,166,2022-09-21,07:00:00
8845,63,2022-09-19,19:00:00
8848,862,2022-11-01,05:00:00
8849,119,2022-09-23,01:00:00
8851,688,2022-11-04,20:00:00
8855,656,2022-10-05,06:00:00
8856,886,2022-10-19,17:00:00
8857,46,2022-10-03,18:00:00
8859,111,2022-09-12,06:00:00
8863,690,2022-10-04,19:00:00
8864,343,2022-09-18,04:00:00
8865,338,2022-09-20,16:00:00
8870,203,2022-10-03,20:00:00
8875,305,2022-10-06,21:00:00
8879,796,2022-10-22,22:00:00
8880,128,2022-09-28,02:00:00
8883,336,2022-09-15,22:00:00
8885,586,2022-10-17,10:00:00
8886,71,2022-10-04,19:00:00
8888,769,2022-10-19,01:00:00
8889,207,2022-09-17,19:00:00
8890,543,2022-10-11,04:00:00
8893,194,2022-10-13,19:00:00
8895,264,2022-09-28,02:00:00
8896,840,2022-10-10,04:00:00
8897,130,2022-09-17,14:00:00
8899,686,2022-10-13,22:00:00
8900,83,2022-09-13,19:00:00
8901,642,2022-10-31,05:00:00
8902,627,2022-10-04,11:00:00
8903,381,2022-10-02,09:00:00
8904,451,2022-10-06,22:00:00
8905,133,2022-09-24,07:00:00
8906,391,2022-09-20,23:00:00
8911,536,2022-10-24,10:00:00
8912,217,2022-10-06,08:00:00
8915,258,2022-10-02,16:00:00
8916,571,2022-10-12,13:00:00
8917,38,2022-09-28,19:00:00
8918,31,2022-09-30,02:00:00
8919,646,2022-10-16,13:00:00
8920,916,2022-11-03,06:00:00
8921,508,2022-09-25,08:00:00
8924,508,2022-09-24,23:00:00
8925,3,2022-09-10,06:00:00
8926,420,2022-10-17,15:00:00
8927,343,2022-10-12,07:00:00
8930,293,2022-10-07,13:00:00
8932,95,2022-09-22,14:00:00
8933,137,2022-09-30,20:00:00
8935,98,2022-10-06,05:00:00
8937,844,2022-11-11,16:00:00
8938,512,2022-09-25,18:00:00
8939,93,2022-09-08,21:00:00
8942,328,2022-10-21,05:00:00
8943,563,2022-10-23,03:00:00
8946,955,2022-10-18,18:00:00
8947,230,2022-09-12,10:00:00
8948,635,2022-10-20,17:00:00
8949,474,2022-09-27,06:00:00
8953,587,2022-11-04,01:00:00
8955,506,2022-09-24,15:00:00
8956,674,2022-10-02,09:00:00
8960,413,2022-10-01,12:00:00
8962,393,2022-09-26,06:00:00
8964,169,2022-09-21,17:00:00
8965,429,2022-09-21,03:00:00
8967,404,2022-10-27,11:00:00
8968,563,2022-10-31,09:00:00
8971,287,2022-09-23,18:00:00
8972,945,2022-10-13,23:00:00
8973,41,2022-09-12,05:00:00
8974,192,2022-10-05,22:00:00
8977,534,2022-10-04,17:00:00
8983,4,2022-09-12,13:00:00
8986,909,2022-11-05,13:00:00
8987,344,2022-09-26,07:00:00
8988,179,2022-10-09,15:00:00
8990,570,2022-11-01,12:00:00
8991,170,2022-09-25,09:00:00
8995,770,2022-10-29,11:00:00
8996,656,2022-10-03,22:00:00
8997,614,2022-10-05,11:00:00
8998,560,2022-09-30,11:00:00
8999,715,2022-10-14,18:00:00
9001,487,2022-10-13,02:00:00
9003,229,2022-10-09,00:00:00
9005,489,2022-09-27,12:00:00
9006,948,2022-11-17,17:00:00
9008,87,2022-09-24,19:00:00
9009,291,2022-10-10,21:00:00
9012,333,2022-10-17,14:00:00
9013,465,2022-10-24,08:00:00
9014,447,2022-09-27,18:00:00
9015,187,2022-09-13,23:00:00
9016,329,2022-09-30,08:00:00
9017,461,2022-10-07,12:00:00
9018,401,2022-09-27,03:00:00
9019,341,2022-10-19,17:00:00
9025,944,2022-11-14,20:00:00
9028,887,2022-11-01,13:00:00
9029,709,2022-10-03,09:00:00
9031,362,2022-10-06,15:00:00
9033,70,2022-10-02,00:00:00
9035,652,2022-10-31,10:00:00
9038,65,2022-10-11,13:00:00
9042,291,2022-10-11,04:00:00
9043,920,2022-10-16,04:00:00
9044,578,2022-10-11,12:00:00
9045,328,2022-09-15,09:00:00
9046,250,2022-10-19,17:00:00
9047,903,2022-10-20,07:00:00
9049,494,2022-10-07,23:00:00
9051,409,2022-10-13,20:00:00
9056,413,2022-10-24,01:00:00
9057,778,2022-11-03,09:00:00
9058,369,2022-09-17,08:00:00
9059,532,2022-10-03,01:00:00
9061,782,2022-10-31,22:00:00
9063,878,2022-11-12,07:00:00
9064,873,2022-10-11,19:00:00
9065,174,2022-10-03,14:00:00
9069,638,2022-09-30,12:00:00
9070,402,2022-10-15,15:00:00
9072,34,2022-10-01,06:00:00
9073,715,2022-10-12,01:00:00
9075,675,2022-11-07,09:00:00
9076,938,2022-10-26,19:00:00
9077,697,2022-10-17,01:00:00
9078,80,2022-10-14,09:00:00
9080,211,2022-09-12,04:00:00
9081,683,2022-10-30,21:00:00
9082,460,2022-10-16,16:00:00
9083,882,2022-11-15,04:00:00
9085,166,2022-09-22,12:00:00
9087,426,2022-10-05,00:00:00
9089,671,2022-10-25,18:00:00
9091,44,2022-09-09,04:00:00
9093,955,2022-11-03,11:00:00
9094,812,2022-10-11,16:00:00
9097,691,2022-10-28,04:00:00
9098,271,2022-10-10,12:00:00
9100,487,2022-10-25,19:00:00
9101,888,2022-11-05,14:00:00
9102,217,2022-09-13,00:00:00
9103,958,2022-10-30,09:00:00
9104,731,2022-10-16,06:00:00
9105,598,2022-10-21,19:00:00
9106,730,2022-10-13,09:00:00
9108,502,2022-10-15,15:00:00
9109,623,2022-10-25,20:00:00
9111,481,2022-09-30,22:00:00
9113,378,2022-09-29,22:00:00
9114,960,2022-10-12,01:00:00
9115,34,2022-10-02,03:00:00
9116,785,2022-10-07,08:00:00
9117,565,2022-10-14,21:00:00
9118,353,2022-10-20,20:00:00
9119,76,2022-10-13,03:00:00
9120,295,2022-10-15,21:00:00
9121,146,2022-10-11,09:00:00
9124,508,2022-10-28,17:00:00
9126,805,2022-10-07,06:00:00
9127,456,2022-10-19,10:00:00
9128,85,2022-09-12,05:00:00
9131,136,2022-09-09,23:00:00
9132,909,2022-10-23,01:00:00
9134,120,2022-09-27,14:00:00
9137,430,2022-09-30,21:00:00
9139,696,2022-11-07,05:00:00
9140,487,2022-10-01,19:00:00
9142,211,2022-09-20,20:00:00
9143,569,2022-10-25,06:00:00
9144,706,2022-10-19,16:00:00
9146,744,2022-10-22,06:00:00
9149,795,2022-11-03,09:00:00
9153,959,2022-11-10,22:00:00
9155,218,2022-10-04,05:00:00
9156,225,2022-09-26,17:00:00
9157,952,2022-10-12,02:00:00
9158,578,2022-10-19,15:00:00
9159,886,2022-10-15,12:00:00
9161,516,2022-10-06,10:00:00
9162,364,2022-10-11,15:00:00
9164,292,2022-10-08,07:00:00
9165,362,2022-09-20,17:00:00
9166,479,2022-10-21,13:00:00
9167,447,2022-09-30,22:00:00
9168,126,2022-10-13,07:00:00
9169,397,2022-10-21,14:00:00
9170,265,2022-10-07,18:00:00
9171,122,2022-09-26,17:00:00
9172,244,2022-10-17,04:00:00
9175,76,2022-10-13,17:00:00
9178,650,2022-10-24,18:00:00
9181,291,2022-10-09,01:00:00
9182,517,2022-10-13,01:00:00
9183,183,2022-09-14,16:00:00
9184,155,2022-10-11,16:00:00
9185,391,2022-10-20,13:00:00
9187,99,2022-09-21,15:00:00
9188,462,2022-10-23,16:00:00
9189,147,2022-10-01,14:00:00
9190,635,2022-10-30,04:00:00
9191,156,2022-09-13,07:00:00
9192,653,2022-10-11,02:00:00
9194,245,2022-09-23,08:00:00
9196,429,2022-10-18,01:00:00
9197,278,2022-10-07,15:00:00
9203,549,2022-09-27,17:00:00
9204,503,2022-10-31,11:00:00
9205,748,2022-11-01,21:00:00
9206,481,2022-09-28,21:00:00
9207,22,2022-09-23,00:00:00
9208,508,2022-10-04,20:00:00
9210,868,2022-10-10,12:00:00
9211,462,2022-10-15,16:00:00
9213,539,2022-10-14,06:00:00
9214,244,2022-09-17,03:00:00
9216,114,2022-10-11,07:00:00
9218,335,2022-10-01,13:00:00
9220,72,2022-10-12,20:00:00
9222,50,2022-10-03,19:00:00
9224,606,2022-11-01,17:00:00
9225,893,2022-11-08,08:00:00
9227,397,2022-09-18,02:00:00
9228,816,2022-10-13,03:00:00
9229,482,2022-10-16,20:00:00
9230,712,2022-10-04,15:00:00
9231,22,2022-09-11,17:00:00
9232,721,2022-10-30,04:00:00
9233,579,2022-10-10,05:00:00
9234,33,2022-09-19,03:00:00
9235,795,2022-10-10,00:00:00
9236,317,2022-10-13,14:00:00
