ID,Autor,autor_codificado
10020,Grace Liu,14
1943,Daniel Patel,8
5452,William Kumar,32
10192,Xavier Chang,33
1762,Jacob Gupta,16
6260,William Kumar,32
1976,Aria Shah,2
4585,Noah Khan,25
5745,Desconocido,9
8670,Avery Kim,4
845,Nora Patel,26
9688,Noah Khan,25
222,Isabella Nguyen,15
4300,Owen Rodriguez,28
5646,Sophie Chen,30
6542,Ava Murphy,3
9321,Noah Khan,25
4602,Owen Rodriguez,28
8237,Owen Rodriguez,28
5543,Olivia Kumar,27
3132,Grace Liu,14
8707,Desconocido,9
5999,Ethan Hayes,12
8079,Lucas Kim,19
6073,Victoria Singh,31
119,Owen Rodriguez,28
6019,Desconocido,9
2399,Sophie Chen,30
5852,Desconocido,9
6138,Benjamin Singh,5
5421,Zoe Lee,34
9343,Ella Sharma,10
8660,Daniel Patel,8
1043,William Kumar,32
1620,Maxwell Rivera,22
6188,Desconocido,9
4276,Zoe Lee,34
7527,Daniel Patel,8
3960,William Kumar,32
1356,Gabriel Santos,13
6230,Alexander Lee,0
928,Lucas Kim,19
2194,William Kumar,32
5250,Mia Gupta,23
7346,Alexander Lee,0
6434,Owen Rodriguez,28
4671,Victoria Singh,31
6467,Marcus Liu,21
1878,Owen Rodriguez,28
1525,Emily Parker,11
5662,Desconocido,9
4265,Ethan Hayes,12
771,Marcus Liu,21
5427,Olivia Kumar,27
161,Gabriel Santos,13
4083,Daniel Patel,8
9305,Victoria Singh,31
6072,Lily Wang,17
7551,Desconocido,9
8754,Daniel Patel,8
5154,Logan Wong,18
9170,Desconocido,9
3894,Nora Patel,26
8344,Victoria Singh,31
8656,Chloe Nguyen,7
749,Lily Wang,17
9488,Ella Sharma,10
2412,Zoe Lee,34
7800,Zoe Lee,34
9719,Aria Shah,2
3659,Mia Gupta,23
513,Avery Kim,4
4859,Emily Parker,11
9351,Desconocido,9
9600,Olivia Kumar,27
5248,Ava Murphy,3
2851,Logan Wong,18
5915,Grace Liu,14
10209,Chloe Nguyen,7
4453,Ava Murphy,3
8035,Ava Murphy,3
5213,William Kumar,32
4762,Victoria Singh,31
7664,Marcus Liu,21
5461,Logan Wong,18
2267,Aria Shah,2
793,Maxwell Rivera,22
2923,Isabella Nguyen,15
6419,Emily Parker,11
10409,Marcus Liu,21
5825,Logan Wong,18
5014,Logan Wong,18
1778,Ella Sharma,10
5605,Desconocido,9
4269,Jacob Gupta,16
9213,Avery Kim,4
921,Desconocido,9
9879,Nora Patel,26
4895,Emily Parker,11
655,Emily Parker,11
2024,Mia Gupta,23
10098,Daniel Patel,8
866,Desconocido,9
3009,Ella Sharma,10
1213,Desconocido,9
7442,Gabriel Santos,13
4782,Noah Khan,25
2698,Xavier Chang,33
8718,Isabella Nguyen,15
1090,Nora Patel,26
7197,Mia Gupta,23
627,Olivia Kumar,27
8679,Maxwell Rivera,22
4481,Desconocido,9
8091,Desconocido,9
3269,Chloe Nguyen,7
9955,Benjamin Singh,5
6631,Marcus Liu,21
4496,Ava Murphy,3
8277,Grace Liu,14
8137,Caleb Shah,6
1099,Chloe Nguyen,7
6543,Sophie Chen,30
1808,Lily Wang,17
44,Logan Wong,18
10189,Maxwell Rivera,22
8268,Desconocido,9
2531,Marcus Liu,21
7397,Aria Shah,2
3775,Zoe Lee,34
3613,Logan Wong,18
8386,Desconocido,9
2286,Caleb Shah,6
5609,Ella Sharma,10
3619,Lily Wang,17
10484,Benjamin Singh,5
4792,Chloe Nguyen,7
2472,Maxwell Rivera,22
10317,Alexander Lee,0
5765,Noah Khan,25
1591,Michael Sharma,24
5395,Desconocido,9
699,Amelia Rivera,1
5072,Amelia Rivera,1
10288,Desconocido,9
7687,Chloe Nguyen,7
1998,Desconocido,9
1621,Desconocido,9
5301,Michael Sharma,24
100,Nora Patel,26
7798,Desconocido,9
2985,Desconocido,9
10281,Olivia Kumar,27
1028,Isabella Nguyen,15
4448,Desconocido,9
3765,Isabella Nguyen,15
4254,Olivia Kumar,27
1340,Caleb Shah,6
4947,Daniel Patel,8
9694,Ava Murphy,3
6067,Jacob Gupta,16
270,Logan Wong,18
234,Ava Murphy,3
3505,Nora Patel,26
1949,Logan Wong,18
3235,Owen Rodriguez,28
2900,Desconocido,9
8932,Marcus Liu,21
623,William Kumar,32
9609,Zoe Lee,34
6738,Avery Kim,4
4840,Lily Wang,17
8926,Isabella Nguyen,15
5857,William Kumar,32
2361,Victoria Singh,31
4394,Grace Liu,14
354,Samantha Chen,29
6500,Sophie Chen,30
7265,Lily Wang,17
307,Samantha Chen,29
4374,Isabella Nguyen,15
3624,Benjamin Singh,5
9907,Desconocido,9
8014,Isabella Nguyen,15
110,Benjamin Singh,5
7428,Madison Wong,20
10287,Xavier Chang,33
2175,Jacob Gupta,16
272,Ava Murphy,3
8563,Benjamin Singh,5
8334,Alexander Lee,0
2048,Ella Sharma,10
1751,Owen Rodriguez,28
7350,Logan Wong,18
5362,Gabriel Santos,13
1643,Desconocido,9
8016,Amelia Rivera,1
6876,Victoria Singh,31
2540,Ava Murphy,3
4256,Logan Wong,18
4660,Desconocido,9
4075,Samantha Chen,29
8921,Olivia Kumar,27
1818,Nora Patel,26
3696,Michael Sharma,24
1614,Lucas Kim,19
10091,Chloe Nguyen,7
4768,Alexander Lee,0
140,Chloe Nguyen,7
3193,Alexander Lee,0
3564,Noah Khan,25
5457,Alexander Lee,0
1352,Desconocido,9
10419,Desconocido,9
8240,Jacob Gupta,16
2158,Gabriel Santos,13
5433,Desconocido,9
10006,Madison Wong,20
9985,Avery Kim,4
2729,Aria Shah,2
8217,Samantha Chen,29
1715,Ava Murphy,3
2773,Owen Rodriguez,28
3733,Daniel Patel,8
2722,Chloe Nguyen,7
1161,Desconocido,9
683,Michael Sharma,24
7548,Chloe Nguyen,7
481,Lucas Kim,19
1917,Sophie Chen,30
10258,Chloe Nguyen,7
3141,Desconocido,9
7650,Victoria Singh,31
1021,Ella Sharma,10
10452,Avery Kim,4
1358,Noah Khan,25
9288,Desconocido,9
79,Isabella Nguyen,15
5676,Lily Wang,17
8532,Maxwell Rivera,22
6268,Desconocido,9
4659,Ethan Hayes,12
1549,Lucas Kim,19
6322,Benjamin Singh,5
4912,Lily Wang,17
5052,Amelia Rivera,1
6757,Desconocido,9
1384,Desconocido,9
7845,Amelia Rivera,1
4685,Lucas Kim,19
3810,Marcus Liu,21
5946,Amelia Rivera,1
8161,Daniel Patel,8
2326,Ella Sharma,10
3692,Isabella Nguyen,15
4450,Jacob Gupta,16
4002,Nora Patel,26
6409,Samantha Chen,29
298,Chloe Nguyen,7
1225,William Kumar,32
919,Daniel Patel,8
9415,Mia Gupta,23
3128,Desconocido,9
7328,Gabriel Santos,13
9900,Grace Liu,14
3175,Madison Wong,20
2655,Sophie Chen,30
1561,Avery Kim,4
5949,Amelia Rivera,1
1720,Xavier Chang,33
1618,Marcus Liu,21
2244,Michael Sharma,24
2648,Desconocido,9
7857,Ethan Hayes,12
5139,Alexander Lee,0
7495,Desconocido,9
796,Daniel Patel,8
7451,Chloe Nguyen,7
9916,Desconocido,9
4560,Victoria Singh,31
9368,Caleb Shah,6
2738,Xavier Chang,33
3109,Desconocido,9
4383,Olivia Kumar,27
8687,Alexander Lee,0
320,Olivia Kumar,27
1319,Aria Shah,2
4940,Logan Wong,18
8381,Desconocido,9
7369,William Kumar,32
3842,Desconocido,9
3151,William Kumar,32
2826,Ethan Hayes,12
7528,Sophie Chen,30
3232,Michael Sharma,24
1914,Logan Wong,18
6764,Desconocido,9
4280,Xavier Chang,33
1198,Desconocido,9
6064,Desconocido,9
5368,Marcus Liu,21
6054,Desconocido,9
675,Xavier Chang,33
3562,Desconocido,9
4278,Sophie Chen,30
3055,Desconocido,9
2862,Desconocido,9
9012,Emily Parker,11
5079,Aria Shah,2
4231,Daniel Patel,8
6321,Grace Liu,14
3935,Emily Parker,11
695,Sophie Chen,30
1840,Gabriel Santos,13
1982,Xavier Chang,33
201,Daniel Patel,8
6147,Desconocido,9
2104,Madison Wong,20
3527,Samantha Chen,29
4443,Alexander Lee,0
7581,Mia Gupta,23
2372,Victoria Singh,31
6112,Gabriel Santos,13
2958,Gabriel Santos,13
9446,Owen Rodriguez,28
1440,Samantha Chen,29
7497,Ava Murphy,3
9274,Lucas Kim,19
4684,Maxwell Rivera,22
8477,Noah Khan,25
3184,Desconocido,9
2887,Desconocido,9
2610,Ava Murphy,3
2288,Olivia Kumar,27
412,Chloe Nguyen,7
6068,Caleb Shah,6
1673,Marcus Liu,21
1458,Desconocido,9
9989,Desconocido,9
3387,Gabriel Santos,13
3294,Desconocido,9
4954,William Kumar,32
3728,William Kumar,32
9632,Xavier Chang,33
7048,Desconocido,9
9070,Chloe Nguyen,7
9157,Avery Kim,4
6392,Samantha Chen,29
9668,Avery Kim,4
3907,Desconocido,9
8221,Chloe Nguyen,7
7071,Aria Shah,2
4025,Mia Gupta,23
2067,Desconocido,9
1371,Emily Parker,11
10344,Jacob Gupta,16
1926,Michael Sharma,24
7657,Noah Khan,25
9800,Daniel Patel,8
6599,Noah Khan,25
8588,Ella Sharma,10
2535,Marcus Liu,21
9972,Ethan Hayes,12
2466,Daniel Patel,8
5158,Nora Patel,26
8557,Isabella Nguyen,15
2282,Benjamin Singh,5
5053,Samantha Chen,29
1515,Zoe Lee,34
4445,Nora Patel,26
2315,Madison Wong,20
6454,Nora Patel,26
4213,Ella Sharma,10
372,Mia Gupta,23
826,Olivia Kumar,27
54,Victoria Singh,31
8020,Zoe Lee,34
4022,Marcus Liu,21
3407,Caleb Shah,6
6544,Jacob Gupta,16
9267,Victoria Singh,31
8758,Emily Parker,11
2238,Xavier Chang,33
4678,Sophie Chen,30
10297,Desconocido,9
5460,Logan Wong,18
8351,Desconocido,9
5809,Victoria Singh,31
8441,Logan Wong,18
3874,William Kumar,32
592,Mia Gupta,23
2605,Desconocido,9
8184,Marcus Liu,21
6734,Desconocido,9
2331,Samantha Chen,29
9018,Amelia Rivera,1
6330,Desconocido,9
4505,Victoria Singh,31
7424,Benjamin Singh,5
1512,Amelia Rivera,1
3820,Lucas Kim,19
4382,Victoria Singh,31
1425,Jacob Gupta,16
6732,Madison Wong,20
2213,Amelia Rivera,1
6705,Grace Liu,14
7603,Sophie Chen,30
7980,Desconocido,9
1123,Alexander Lee,0
9954,Samantha Chen,29
9371,Amelia Rivera,1
7690,Logan Wong,18
8148,Alexander Lee,0
5975,Logan Wong,18
10473,Owen Rodriguez,28
10540,Caleb Shah,6
4168,Amelia Rivera,1
4279,Mia Gupta,23
2465,Isabella Nguyen,15
1492,Lucas Kim,19
6604,Grace Liu,14
6386,Jacob Gupta,16
6805,Logan Wong,18
8972,Ethan Hayes,12
10533,Owen Rodriguez,28
9992,Desconocido,9
4187,Xavier Chang,33
870,Ava Murphy,3
7031,Samantha Chen,29
2904,William Kumar,32
4887,Noah Khan,25
4338,Chloe Nguyen,7
2176,Daniel Patel,8
7843,Caleb Shah,6
75,Sophie Chen,30
2647,Desconocido,9
3983,Avery Kim,4
6402,Grace Liu,14
9690,Lucas Kim,19
7213,Jacob Gupta,16
7821,Nora Patel,26
3966,Emily Parker,11
4924,Nora Patel,26
2396,Michael Sharma,24
7164,Jacob Gupta,16
352,Aria Shah,2
7284,Isabella Nguyen,15
1550,Ava Murphy,3
4182,Sophie Chen,30
3989,Amelia Rivera,1
1925,Alexander Lee,0
7112,Owen Rodriguez,28
2428,Ella Sharma,10
9047,Ella Sharma,10
6578,Amelia Rivera,1
1961,Daniel Patel,8
3929,Owen Rodriguez,28
8990,Xavier Chang,33
4314,Xavier Chang,33
4785,Isabella Nguyen,15
3822,Grace Liu,14
4521,Ella Sharma,10
2967,Chloe Nguyen,7
6296,Desconocido,9
1373,Nora Patel,26
9484,Jacob Gupta,16
10078,Desconocido,9
3260,Desconocido,9
9642,Benjamin Singh,5
10058,Noah Khan,25
8490,Zoe Lee,34
897,Desconocido,9
6134,Desconocido,9
1355,Gabriel Santos,13
1148,Desconocido,9
4312,Chloe Nguyen,7
8677,Gabriel Santos,13
3359,Sophie Chen,30
2559,Logan Wong,18
10038,Michael Sharma,24
9583,Sophie Chen,30
9478,Jacob Gupta,16
6334,Emily Parker,11
5263,Grace Liu,14
5882,Lucas Kim,19
1603,Jacob Gupta,16
9144,Lily Wang,17
862,Nora Patel,26
8747,Owen Rodriguez,28
5160,Ava Murphy,3
7386,Jacob Gupta,16
4185,Emily Parker,11
4835,Avery Kim,4
10068,Xavier Chang,33
10053,Avery Kim,4
8222,Ava Murphy,3
803,Avery Kim,4
6610,Desconocido,9
5423,Noah Khan,25
9085,Olivia Kumar,27
1491,Michael Sharma,24
816,Desconocido,9
503,Desconocido,9
785,Isabella Nguyen,15
2440,Isabella Nguyen,15
8243,Owen Rodriguez,28
2721,Zoe Lee,34
3092,Jacob Gupta,16
2793,Caleb Shah,6
6512,Caleb Shah,6
7083,Ella Sharma,10
6796,Aria Shah,2
7805,Desconocido,9
2686,Jacob Gupta,16
9987,Desconocido,9
5789,Mia Gupta,23
7825,Olivia Kumar,27
3538,Jacob Gupta,16
6363,Lucas Kim,19
4205,Maxwell Rivera,22
6875,Logan Wong,18
3307,Michael Sharma,24
1953,Isabella Nguyen,15
8818,Desconocido,9
5446,Mia Gupta,23
9931,Chloe Nguyen,7
4827,Mia Gupta,23
3430,Desconocido,9
6853,Maxwell Rivera,22
6349,Nora Patel,26
7034,Desconocido,9
3528,Alexander Lee,0
2972,Gabriel Santos,13
4085,Samantha Chen,29
2741,Avery Kim,4
6263,Caleb Shah,6
2026,Noah Khan,25
9312,Amelia Rivera,1
6526,Ava Murphy,3
6571,Desconocido,9
4018,Marcus Liu,21
3131,Desconocido,9
8698,Madison Wong,20
7830,Alexander Lee,0
9782,Owen Rodriguez,28
6553,Sophie Chen,30
571,Amelia Rivera,1
3722,Alexander Lee,0
4584,Victoria Singh,31
4198,Sophie Chen,30
5095,Grace Liu,14
2854,Desconocido,9
2079,Michael Sharma,24
3350,Ethan Hayes,12
6976,Lucas Kim,19
8634,Alexander Lee,0
7003,Desconocido,9
6844,Aria Shah,2
2663,Alexander Lee,0
3061,Sophie Chen,30
8185,Desconocido,9
4103,Victoria Singh,31
598,Sophie Chen,30
2550,Maxwell Rivera,22
6592,Zoe Lee,34
948,Chloe Nguyen,7
6453,Ethan Hayes,12
7816,Daniel Patel,8
4975,Lily Wang,17
7792,Caleb Shah,6
3183,Mia Gupta,23
1852,Noah Khan,25
827,Logan Wong,18
2737,Olivia Kumar,27
5290,Maxwell Rivera,22
2287,William Kumar,32
6121,Owen Rodriguez,28
1501,Amelia Rivera,1
9517,Michael Sharma,24
8281,Nora Patel,26
1035,Gabriel Santos,13
5150,Desconocido,9
3861,Xavier Chang,33
3227,Ethan Hayes,12
9399,Owen Rodriguez,28
8298,Owen Rodriguez,28
1608,Lucas Kim,19
4814,Alexander Lee,0
2612,Caleb Shah,6
113,Ava Murphy,3
9858,Aria Shah,2
103,Daniel Patel,8
227,Victoria Singh,31
1207,Lily Wang,17
8937,Xavier Chang,33
2726,Gabriel Santos,13
4139,Grace Liu,14
615,Desconocido,9
10173,Desconocido,9
6892,Desconocido,9
4643,Gabriel Santos,13
2895,William Kumar,32
9363,Logan Wong,18
1794,Desconocido,9
5820,Desconocido,9
1263,William Kumar,32
7020,Desconocido,9
8609,Mia Gupta,23
10384,Desconocido,9
3214,Desconocido,9
7002,Lucas Kim,19
1843,Desconocido,9
7055,Xavier Chang,33
6047,Lucas Kim,19
7602,Desconocido,9
5447,Ethan Hayes,12
10339,Nora Patel,26
1001,Mia Gupta,23
6411,Victoria Singh,31
8890,Alexander Lee,0
1104,Daniel Patel,8
7446,Lily Wang,17
3451,Desconocido,9
9596,Desconocido,9
6781,Gabriel Santos,13
9178,Lucas Kim,19
5047,Emily Parker,11
4664,Desconocido,9
7574,Sophie Chen,30
4757,Desconocido,9
10139,Chloe Nguyen,7
2881,Desconocido,9
1528,Owen Rodriguez,28
990,Grace Liu,14
8783,Chloe Nguyen,7
2962,Marcus Liu,21
5449,Isabella Nguyen,15
218,Caleb Shah,6
10156,Lily Wang,17
10433,Desconocido,9
3233,Noah Khan,25
6727,Ava Murphy,3
8856,Desconocido,9
4501,Jacob Gupta,16
5668,Chloe Nguyen,7
10263,Gabriel Santos,13
6799,Aria Shah,2
1946,Ella Sharma,10
6840,William Kumar,32
4005,Noah Khan,25
8406,Desconocido,9
1309,Amelia Rivera,1
2774,Emily Parker,11
7076,William Kumar,32
10155,Gabriel Santos,13
5795,Amelia Rivera,1
2662,Emily Parker,11
6156,Isabella Nguyen,15
2607,Owen Rodriguez,28
4329,Owen Rodriguez,28
4172,William Kumar,32
6614,Sophie Chen,30
1899,Chloe Nguyen,7
7546,Xavier Chang,33
2247,Owen Rodriguez,28
10361,Noah Khan,25
6836,Samantha Chen,29
1029,Zoe Lee,34
2030,Maxwell Rivera,22
2207,Michael Sharma,24
6967,Lily Wang,17
202,Desconocido,9
9538,Michael Sharma,24
5961,Victoria Singh,31
9752,Avery Kim,4
7117,Aria Shah,2
6161,Maxwell Rivera,22
2504,Madison Wong,20
9466,William Kumar,32
8271,Caleb Shah,6
6596,Aria Shah,2
8170,Owen Rodriguez,28
3216,Nora Patel,26
4201,Gabriel Santos,13
4192,Logan Wong,18
9850,Nora Patel,26
3598,Nora Patel,26
10244,Noah Khan,25
5837,Samantha Chen,29
2787,Logan Wong,18
9229,Owen Rodriguez,28
8556,Amelia Rivera,1
2966,Chloe Nguyen,7
1433,Emily Parker,11
328,Amelia Rivera,1
4723,Lucas Kim,19
7927,Alexander Lee,0
802,Logan Wong,18
1026,Nora Patel,26
1459,Desconocido,9
5366,Maxwell Rivera,22
9673,Desconocido,9
10498,Desconocido,9
2439,Desconocido,9
864,Victoria Singh,31
4128,Maxwell Rivera,22
662,Owen Rodriguez,28
8430,Isabella Nguyen,15
1220,Zoe Lee,34
9624,Desconocido,9
8211,Isabella Nguyen,15
4099,Alexander Lee,0
878,Grace Liu,14
5304,Isabella Nguyen,15
92,Owen Rodriguez,28
1545,Zoe Lee,34
3517,Zoe Lee,34
10414,Ethan Hayes,12
6109,Jacob Gupta,16
6456,Daniel Patel,8
7431,Desconocido,9
9078,William Kumar,32
8054,Emily Parker,11
5252,Ella Sharma,10
219,Benjamin Singh,5
10223,Daniel Patel,8
6802,Isabella Nguyen,15
6951,Caleb Shah,6
3003,Alexander Lee,0
6855,William Kumar,32
3548,Victoria Singh,31
2050,Alexander Lee,0
4210,Desconocido,9
8128,Jacob Gupta,16
4414,Desconocido,9
8825,Desconocido,9
3159,Desconocido,9
6388,Noah Khan,25
4638,Sophie Chen,30
5094,Marcus Liu,21
3223,Lucas Kim,19
3049,Grace Liu,14
9536,Logan Wong,18
7081,Alexander Lee,0
8901,Zoe Lee,34
6219,Aria Shah,2
6126,William Kumar,32
8063,Logan Wong,18
935,Desconocido,9
5618,Noah Khan,25
6084,Desconocido,9
9790,Desconocido,9
8962,Ella Sharma,10
1623,Aria Shah,2
3385,Zoe Lee,34
2861,Madison Wong,20
1774,Emily Parker,11
10308,Ava Murphy,3
8408,William Kumar,32
3250,Ava Murphy,3
817,Olivia Kumar,27
6440,Aria Shah,2
10210,Aria Shah,2
4720,Zoe Lee,34
9042,Desconocido,9
9389,Desconocido,9
8117,Grace Liu,14
5469,Noah Khan,25
6110,Desconocido,9
8916,Victoria Singh,31
6412,Lily Wang,17
10547,Gabriel Santos,13
3200,Marcus Liu,21
5221,Aria Shah,2
4626,Avery Kim,4
2996,Madison Wong,20
5957,Owen Rodriguez,28
1649,Olivia Kumar,27
3416,Samantha Chen,29
3802,Aria Shah,2
6885,Logan Wong,18
1145,Lucas Kim,19
5478,Jacob Gupta,16
4069,Desconocido,9
6819,Desconocido,9
3853,Desconocido,9
7179,Ethan Hayes,12
8163,Noah Khan,25
6666,Logan Wong,18
1396,Ava Murphy,3
9540,Gabriel Santos,13
2959,Samantha Chen,29
9539,Aria Shah,2
361,Samantha Chen,29
1122,Desconocido,9
10070,Desconocido,9
1821,Avery Kim,4
10175,Desconocido,9
2423,Benjamin Singh,5
5242,Victoria Singh,31
3738,Lucas Kim,19
2745,Desconocido,9
523,Owen Rodriguez,28
5381,Chloe Nguyen,7
2007,Desconocido,9
9706,Desconocido,9
3571,Ethan Hayes,12
1170,Desconocido,9
9914,Noah Khan,25
7611,Emily Parker,11
9712,Ava Murphy,3
8419,Desconocido,9
10387,William Kumar,32
8619,Lily Wang,17
1074,Lily Wang,17
9637,Lily Wang,17
7129,Chloe Nguyen,7
10543,William Kumar,32
10526,Marcus Liu,21
6239,Desconocido,9
3121,Lily Wang,17
5968,Nora Patel,26
4206,Ethan Hayes,12
10102,Daniel Patel,8
6776,Samantha Chen,29
3714,Aria Shah,2
5794,Logan Wong,18
7977,Desconocido,9
7639,Isabella Nguyen,15
1333,Benjamin Singh,5
8440,Desconocido,9
6255,Zoe Lee,34
1578,Aria Shah,2
4800,Sophie Chen,30
2037,Jacob Gupta,16
8537,Avery Kim,4
4793,Maxwell Rivera,22
4440,Ella Sharma,10
1195,Ava Murphy,3
9543,Samantha Chen,29
5689,Emily Parker,11
4942,Mia Gupta,23
1730,Owen Rodriguez,28
2261,Victoria Singh,31
2841,Ethan Hayes,12
6311,Lily Wang,17
2113,Ava Murphy,3
1219,Emily Parker,11
3259,Lily Wang,17
5599,Victoria Singh,31
7387,Gabriel Santos,13
6137,Michael Sharma,24
3220,Ethan Hayes,12
6259,Ava Murphy,3
5436,Owen Rodriguez,28
3816,Madison Wong,20
3890,Grace Liu,14
3716,Alexander Lee,0
7557,Lucas Kim,19
2142,Avery Kim,4
6962,Aria Shah,2
2976,Desconocido,9
7756,Desconocido,9
2040,Caleb Shah,6
6514,Mia Gupta,23
7224,Desconocido,9
2549,Jacob Gupta,16
4977,Jacob Gupta,16
9140,Madison Wong,20
2296,Logan Wong,18
5769,Zoe Lee,34
3685,Caleb Shah,6
2420,Emily Parker,11
7788,Isabella Nguyen,15
530,Isabella Nguyen,15
8166,Desconocido,9
3203,Samantha Chen,29
3891,Gabriel Santos,13
6235,Samantha Chen,29
4965,Aria Shah,2
5380,Olivia Kumar,27
7600,Desconocido,9
6595,William Kumar,32
2431,Nora Patel,26
441,Noah Khan,25
6767,Amelia Rivera,1
8026,Maxwell Rivera,22
729,Chloe Nguyen,7
5874,Ava Murphy,3
6249,Michael Sharma,24
659,Xavier Chang,33
2759,Avery Kim,4
7364,Jacob Gupta,16
8337,Desconocido,9
731,Daniel Patel,8
3270,Maxwell Rivera,22
5514,Avery Kim,4
6641,Jacob Gupta,16
3224,Benjamin Singh,5
2402,Desconocido,9
7306,Desconocido,9
9414,Desconocido,9
9003,Logan Wong,18
721,Ethan Hayes,12
4399,Daniel Patel,8
2098,Chloe Nguyen,7
6636,Owen Rodriguez,28
4728,Desconocido,9
3022,Isabella Nguyen,15
859,Avery Kim,4
1759,Logan Wong,18
8675,Desconocido,9
4635,Isabella Nguyen,15
5929,Madison Wong,20
1699,Emily Parker,11
1735,Xavier Chang,33
7128,Alexander Lee,0
7427,William Kumar,32
7566,Logan Wong,18
2163,Jacob Gupta,16
5397,Chloe Nguyen,7
9435,Marcus Liu,21
5435,Ethan Hayes,12
3885,Desconocido,9
4856,Ethan Hayes,12
6447,Emily Parker,11
960,Desconocido,9
7866,Desconocido,9
3488,Victoria Singh,31
1091,Alexander Lee,0
5348,Ella Sharma,10
2791,Ava Murphy,3
1032,Benjamin Singh,5
4710,Aria Shah,2
10424,Ava Murphy,3
618,Gabriel Santos,13
3774,Zoe Lee,34
3585,Maxwell Rivera,22
459,Lucas Kim,19
7342,Benjamin Singh,5
3850,Desconocido,9
6177,Ethan Hayes,12
9142,Maxwell Rivera,22
1916,Noah Khan,25
9207,Chloe Nguyen,7
8533,Gabriel Santos,13
7799,Victoria Singh,31
4251,Emily Parker,11
8152,Xavier Chang,33
9346,Grace Liu,14
2525,Benjamin Singh,5
1370,Samantha Chen,29
9370,Gabriel Santos,13
5700,Victoria Singh,31
2534,Olivia Kumar,27
1009,Noah Khan,25
8601,Mia Gupta,23
4761,Alexander Lee,0
1568,Gabriel Santos,13
175,Gabriel Santos,13
5586,Marcus Liu,21
8393,Maxwell Rivera,22
3135,Desconocido,9
3116,Maxwell Rivera,22
3352,Desconocido,9
548,Caleb Shah,6
3679,Alexander Lee,0
6978,Desconocido,9
6105,Ava Murphy,3
4948,Gabriel Santos,13
5393,Logan Wong,18
1574,Desconocido,9
2929,Lily Wang,17
9797,Ava Murphy,3
1110,Mia Gupta,23
1626,Olivia Kumar,27
8955,Caleb Shah,6
5879,Aria Shah,2
6508,Logan Wong,18
2159,Victoria Singh,31
2183,Desconocido,9
4032,Sophie Chen,30
4132,William Kumar,32
9605,Michael Sharma,24
2360,Desconocido,9
6737,Jacob Gupta,16
4508,Sophie Chen,30
1679,Owen Rodriguez,28
6774,Avery Kim,4
2233,Ethan Hayes,12
410,Desconocido,9
3489,Desconocido,9
4623,Lucas Kim,19
2080,Chloe Nguyen,7
10083,Gabriel Santos,13
3792,Madison Wong,20
2770,Noah Khan,25
9076,Lily Wang,17
221,Ethan Hayes,12
2766,Desconocido,9
7266,Lucas Kim,19
4622,William Kumar,32
8124,Logan Wong,18
620,Xavier Chang,33
1656,Aria Shah,2
7534,Desconocido,9
6878,Alexander Lee,0
1264,Avery Kim,4
6451,Desconocido,9
4820,Logan Wong,18
6470,Ava Murphy,3
6523,Chloe Nguyen,7
7840,Marcus Liu,21
1583,Samantha Chen,29
2017,Desconocido,9
3267,Avery Kim,4
1468,Xavier Chang,33
4395,Daniel Patel,8
8318,Amelia Rivera,1
5218,Jacob Gupta,16
9270,Victoria Singh,31
4982,Marcus Liu,21
9666,Lily Wang,17
6583,Ethan Hayes,12
703,Grace Liu,14
9846,Grace Liu,14
10029,Victoria Singh,31
8377,Desconocido,9
850,Benjamin Singh,5
5039,Grace Liu,14
10313,Ethan Hayes,12
3507,Desconocido,9
2529,Marcus Liu,21
2872,Ella Sharma,10
9214,William Kumar,32
6149,Ella Sharma,10
8512,Xavier Chang,33
9895,Emily Parker,11
651,Isabella Nguyen,15
4090,Samantha Chen,29
3337,Logan Wong,18
3796,Marcus Liu,21
1221,Ava Murphy,3
6530,Amelia Rivera,1
3477,Mia Gupta,23
4138,Olivia Kumar,27
7893,Desconocido,9
4822,Madison Wong,20
3752,Amelia Rivera,1
4615,Ethan Hayes,12
4082,William Kumar,32
8388,Noah Khan,25
3066,Maxwell Rivera,22
1305,Desconocido,9
3085,Desconocido,9
5642,Benjamin Singh,5
2723,Maxwell Rivera,22
4849,Desconocido,9
2879,Emily Parker,11
2979,Lucas Kim,19
8848,Lily Wang,17
7066,Jacob Gupta,16
1088,Desconocido,9
8301,Marcus Liu,21
7572,Victoria Singh,31
5178,Madison Wong,20
1906,Michael Sharma,24
2046,Desconocido,9
6627,Olivia Kumar,27
537,Desconocido,9
2990,Olivia Kumar,27
3920,Caleb Shah,6
10321,Desconocido,9
1740,Ava Murphy,3
5866,Aria Shah,2
873,Desconocido,9
3909,Sophie Chen,30
8463,Logan Wong,18
527,Desconocido,9
1369,Victoria Singh,31
7936,Lily Wang,17
5811,Maxwell Rivera,22
617,Mia Gupta,23
7973,Gabriel Santos,13
879,Avery Kim,4
4105,Desconocido,9
1828,Noah Khan,25
7606,Logan Wong,18
9306,Ava Murphy,3
6811,Maxwell Rivera,22
688,Desconocido,9
10097,Nora Patel,26
7186,Ella Sharma,10
8465,Maxwell Rivera,22
9754,Nora Patel,26
2524,Noah Khan,25
5470,Ava Murphy,3
540,Mia Gupta,23
6075,Olivia Kumar,27
7300,Desconocido,9
10382,Michael Sharma,24
99,Lucas Kim,19
6986,Noah Khan,25
